ID,BusinessUnit,Effective Date,Document Language,BaseURL,Name,POPPIsArchived,Uploaded By,DocumentID,Document TYPE,POPPIsActive,Approval Status,Uploaded On,Document Template,Copy PPM Archived Documents,Planned Review Date,Item Type,Path,Document ID Value,FileType,URL
1889,355;#Procurement,,English,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/,PSU_Procurement Methods_Purchasing-Card-Activity-Log.xlsx,False,Tatiana Rybarova,<a href='/_Layouts/15/POPPOpenDoc.aspx?ID=POPP-11-1889'>POPP-11-1889</a>,Template,True,Approved,2016-07-02 5:37,,,,Item,UNDP_POPP_DOCUMENT_LIBRARY/Public,,xlsx,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/PSU_Procurement Methods_Purchasing-Card-Activity-Log.xlsx
1888,355;#Procurement,,English,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/,PSU_Procurement Methods_Purchasing-Card-Dispute-Form.docx,False,Tatiana Rybarova,<a href='/_Layouts/15/POPPOpenDoc.aspx?ID=POPP-11-1888'>POPP-11-1888</a>,Template,True,Approved,2016-07-02 5:37,,,,Item,UNDP_POPP_DOCUMENT_LIBRARY/Public,,docx,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/PSU_Procurement Methods_Purchasing-Card-Dispute-Form.docx
1890,355;#Procurement,,English,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/,PSU_Procurement Methods_Citibank_new_cardholder_information_pack_and_vendor_set_up_guidelines.pdf,,Tatiana Rybarova,<a href='/_Layouts/15/POPPOpenDoc.aspx?ID=POPP-11-1890'>POPP-11-1890</a>,Template,True,Approved,2016-07-02 5:37,,,,Item,UNDP_POPP_DOCUMENT_LIBRARY/Public,,pdf,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/PSU_Procurement Methods_Citibank_new_cardholder_information_pack_and_vendor_set_up_guidelines.pdf
272,355;#Procurement,,Spanish,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/,PSU_Evaluation of Offers_Criterios de Evaluacion - Spanish_SP.doc,,Mengting Yang,<a href='/_Layouts/15/POPPOpenDoc.aspx?ID=POPP-11-272'>POPP-11-272</a>,Template,True,Approved,2016-07-02 5:36,,,,Item,UNDP_POPP_DOCUMENT_LIBRARY/Public,,doc,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/PSU_Evaluation of Offers_Criterios de Evaluacion - Spanish_SP.doc
251,355;#Procurement,,French,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/,PSU_Administration Services_Award of Contract_Contrat de Bail - French_FR.docx,False,Mengting Yang,<a href='/_Layouts/15/POPPOpenDoc.aspx?ID=POPP-11-251'>POPP-11-251</a>,Template,True,Approved,2016-07-02 5:36,,,,Item,UNDP_POPP_DOCUMENT_LIBRARY/Public,,docx,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/PSU_Administration Services_Award of Contract_Contrat de Bail - French_FR.docx
1492,349;#Human Resources Management,,English,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/,OAI_Investigation Guidelines.pdf,,Madhubabu Gumma,<a href='/_Layouts/15/POPPOpenDoc.aspx?ID=POPP-11-1492'>POPP-11-1492</a>,Template,True,Approved,2016-07-02 5:35,,,,Item,UNDP_POPP_DOCUMENT_LIBRARY/Public,,pdf,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/OAI_Investigation Guidelines.pdf
1952,349;#Human Resources Management,,English,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/,HR_Job Evaluation​_Post Classification Request Template.pdf,,Althea Downie,<a href='/_Layouts/15/POPPOpenDoc.aspx?ID=POPP-11-1952'>POPP-11-1952</a>,Template,True,Approved,2016-07-02 5:35,,,,Item,UNDP_POPP_DOCUMENT_LIBRARY/Public,,pdf,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/HR_Job Evaluation​_Post Classification Request Template.pdf
1939,349;#Human Resources Management,,English,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/,HR_Recruitment and Selection Framework_ST AI 2000 19.pdf,,Althea Downie,<a href='/_Layouts/15/POPPOpenDoc.aspx?ID=POPP-11-1939'>POPP-11-1939</a>,Regulation,True,Approved,2016-07-02 5:35,,,,Item,UNDP_POPP_DOCUMENT_LIBRARY/Public,,pdf,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/HR_Recruitment and Selection Framework_ST AI 2000 19.pdf
158,349;#Human Resources Management,,Spanish,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/,HR_Insurance Plans_MIP Cigna Prior Approval Form (ES).pdf,,Asami Okahashi,<a href='/_Layouts/15/POPPOpenDoc.aspx?ID=POPP-11-158'>POPP-11-158</a>,Template,True,Approved,2016-07-02 5:35,,,,Item,UNDP_POPP_DOCUMENT_LIBRARY/Public,,pdf,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/HR_Insurance Plans_MIP Cigna Prior Approval Form (ES).pdf
160,349;#Human Resources Management,,Portuguese,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/,HR_Insurance Plans_MIP Cigna Prior Approval Form (PT).pdf,,Asami Okahashi,<a href='/_Layouts/15/POPPOpenDoc.aspx?ID=POPP-11-160'>POPP-11-160</a>,Template,True,Approved,2016-07-02 5:35,,,,Item,UNDP_POPP_DOCUMENT_LIBRARY/Public,,pdf,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/HR_Insurance Plans_MIP Cigna Prior Approval Form (PT).pdf
163,349;#Human Resources Management,,Spanish,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/,HR_Insurance Plans_MIP Cigna Refund Claim Form (ES).pdf,,Asami Okahashi,<a href='/_Layouts/15/POPPOpenDoc.aspx?ID=POPP-11-163'>POPP-11-163</a>,Template,True,Approved,2016-07-02 5:35,,,,Item,UNDP_POPP_DOCUMENT_LIBRARY/Public,,pdf,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/HR_Insurance Plans_MIP Cigna Refund Claim Form (ES).pdf
165,349;#Human Resources Management,,Portuguese,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/,HR_Insurance Plans_MIP Cigna Refund Claim Form (PT).pdf,,Asami Okahashi,<a href='/_Layouts/15/POPPOpenDoc.aspx?ID=POPP-11-165'>POPP-11-165</a>,Template,True,Approved,2016-07-02 5:35,,,,Item,UNDP_POPP_DOCUMENT_LIBRARY/Public,,pdf,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/HR_Insurance Plans_MIP Cigna Refund Claim Form (PT).pdf
159,349;#Human Resources Management,,French,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/,HR_Insurance Plans_MIP Cigna Prior Approval Form (FR).pdf,,Asami Okahashi,<a href='/_Layouts/15/POPPOpenDoc.aspx?ID=POPP-11-159'>POPP-11-159</a>,Template,True,Approved,2016-07-02 5:35,,,,Item,UNDP_POPP_DOCUMENT_LIBRARY/Public,,pdf,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/HR_Insurance Plans_MIP Cigna Prior Approval Form (FR).pdf
164,349;#Human Resources Management,,French,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/,HR_Insurance Plans_MIP Cigna Refund Claim Form (FR).pdf,,Asami Okahashi,<a href='/_Layouts/15/POPPOpenDoc.aspx?ID=POPP-11-164'>POPP-11-164</a>,Template,True,Approved,2016-07-02 5:35,,,,Item,UNDP_POPP_DOCUMENT_LIBRARY/Public,,pdf,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/HR_Insurance Plans_MIP Cigna Refund Claim Form (FR).pdf
1927,349;#Human Resources Management,,English,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/,HR_Danger Pay_A_66_30 Report of the ICSC for 2011.pdf,,Althea Downie,<a href='/_Layouts/15/POPPOpenDoc.aspx?ID=POPP-11-1927'>POPP-11-1927</a>,Template,True,Approved,2016-07-02 5:35,,,,Item,UNDP_POPP_DOCUMENT_LIBRARY/Public,,pdf,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/HR_Danger Pay_A_66_30 Report of the ICSC for 2011.pdf
1908,350;#Financial Resources Management,,English,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/,FRM_Cash Arrangements_Annex 4 - Year-end Certification for Cash Arrangements.docx,False,Madhubabu Gumma,<a href='/_Layouts/15/POPPOpenDoc.aspx?ID=POPP-11-1908'>POPP-11-1908</a>,Template,True,Approved,2016-07-02 5:33,,,,Item,UNDP_POPP_DOCUMENT_LIBRARY/Public,,docx,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/FRM_Cash Arrangements_Annex 4 - Year-end Certification for Cash Arrangements.docx
1965,353;#Administrative Services,,English,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/,Admin Service_Management of Local Presence_Setting up Local Presence Flowchart.jpg,,Tatiana Rybarova,<a href='/_Layouts/15/POPPOpenDoc.aspx?ID=POPP-11-1965'>POPP-11-1965</a>,Template,True,Approved,2016-07-02 5:33,,,,Item,UNDP_POPP_DOCUMENT_LIBRARY/Public,,jpg,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/Admin Service_Management of Local Presence_Setting up Local Presence Flowchart.jpg
334,355;#Procurement,,English,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/,PSU_Sourcing and Market Research_Model Pre-Qualification Form.doc,,Madhubabu Gumma,<a href='/_Layouts/15/POPPOpenDoc.aspx?ID=POPP-11-334'>POPP-11-334</a>,Template,True,Approved,2016-06-09 4:37,,,,Item,UNDP_POPP_DOCUMENT_LIBRARY/Public,,doc,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/PSU_Sourcing and Market Research_Model Pre-Qualification Form.doc
335,355;#Procurement,,English,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/,PSU_Sourcing and Market Research_Supplier Registration Form.doc,,Madhubabu Gumma,<a href='/_Layouts/15/POPPOpenDoc.aspx?ID=POPP-11-335'>POPP-11-335</a>,Template,True,Approved,2016-06-09 4:37,,,,Item,UNDP_POPP_DOCUMENT_LIBRARY/Public,,doc,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/PSU_Sourcing and Market Research_Supplier Registration Form.doc
336,355;#Procurement,,English,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/,PSU_Sourcing and Market Research_UNDP Expression of Interest.doc,,Madhubabu Gumma,<a href='/_Layouts/15/POPPOpenDoc.aspx?ID=POPP-11-336'>POPP-11-336</a>,Template,True,Approved,2016-06-09 4:37,,,,Item,UNDP_POPP_DOCUMENT_LIBRARY/Public,,doc,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/PSU_Sourcing and Market Research_UNDP Expression of Interest.doc
325,355;#Procurement,,English,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/,PSU_Solicitation_BID Proposal Security Form.docx,False,Madhubabu Gumma,<a href='/_Layouts/15/POPPOpenDoc.aspx?ID=POPP-11-325'>POPP-11-325</a>,Template,True,Approved,2016-06-09 4:36,,,,Item,UNDP_POPP_DOCUMENT_LIBRARY/Public,,docx,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/PSU_Solicitation_BID Proposal Security Form.docx
318,355;#Procurement,,English,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/,PSU_Solicitation Process_Solicitation Documents_Registry List Receipt of Bid Docs - English.doc,,Madhubabu Gumma,<a href='/_Layouts/15/POPPOpenDoc.aspx?ID=POPP-11-318'>POPP-11-318</a>,Template,True,Approved,2016-06-09 4:36,,,,Item,UNDP_POPP_DOCUMENT_LIBRARY/Public,,doc,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/PSU_Solicitation Process_Solicitation Documents_Registry List Receipt of Bid Docs - English.doc
310,355;#Procurement,,English,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/,PSU_Requisitions_Guidelines in Formulating Terms of Reference for Procurement Audit of a UNDP Country Office.docx,False,Madhubabu Gumma,<a href='/_Layouts/15/POPPOpenDoc.aspx?ID=POPP-11-310'>POPP-11-310</a>,Template,True,Approved,2016-06-09 4:36,,,,Item,UNDP_POPP_DOCUMENT_LIBRARY/Public,,docx,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/PSU_Requisitions_Guidelines in Formulating Terms of Reference for Procurement Audit of a UNDP Country Office.docx
306,355;#Procurement,,English,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/,PSU_Requisitions_Drafting a Terms of Reference (TOR).docx,False,Madhubabu Gumma,<a href='/_Layouts/15/POPPOpenDoc.aspx?ID=POPP-11-306'>POPP-11-306</a>,Template,True,Approved,2016-06-09 4:36,,,,Item,UNDP_POPP_DOCUMENT_LIBRARY/Public,,docx,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/PSU_Requisitions_Drafting a Terms of Reference (TOR).docx
307,355;#Procurement,,English,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/,PSU_Requisitions_Generic Design Bid Info.doc,,Madhubabu Gumma,<a href='/_Layouts/15/POPPOpenDoc.aspx?ID=POPP-11-307'>POPP-11-307</a>,Template,True,Approved,2016-06-09 4:36,,,,Item,UNDP_POPP_DOCUMENT_LIBRARY/Public,,doc,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/PSU_Requisitions_Generic Design Bid Info.doc
308,355;#Procurement,,English,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/,PSU_Requisitions_Generic TOR for Procurement Audit.doc,,Madhubabu Gumma,<a href='/_Layouts/15/POPPOpenDoc.aspx?ID=POPP-11-308'>POPP-11-308</a>,Template,True,Approved,2016-06-09 4:36,,,,Item,UNDP_POPP_DOCUMENT_LIBRARY/Public,,doc,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/PSU_Requisitions_Generic TOR for Procurement Audit.doc
297,355;#Procurement,,English,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/,PSU_Procurement Strategies and Planning_Procurement Plan.doc,,Madhubabu Gumma,<a href='/_Layouts/15/POPPOpenDoc.aspx?ID=POPP-11-297'>POPP-11-297</a>,Template,True,Approved,2016-06-09 4:35,,,,Item,UNDP_POPP_DOCUMENT_LIBRARY/Public,,doc,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/PSU_Procurement Strategies and Planning_Procurement Plan.doc
298,355;#Procurement,,English,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/,PSU_Procurement Strategies and Planning_Requisition_Plan.doc,,Madhubabu Gumma,<a href='/_Layouts/15/POPPOpenDoc.aspx?ID=POPP-11-298'>POPP-11-298</a>,Template,True,Approved,2016-06-09 4:35,,,,Item,UNDP_POPP_DOCUMENT_LIBRARY/Public,,doc,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/PSU_Procurement Strategies and Planning_Requisition_Plan.doc
299,355;#Procurement,,English,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/,PSU_PSU Intranet_Guidelines on Use of Armed Security Sevices From a PSC IASMN.doc,,Madhubabu Gumma,<a href='/_Layouts/15/POPPOpenDoc.aspx?ID=POPP-11-299'>POPP-11-299</a>,Template,True,Approved,2016-06-09 4:35,,,,Item,UNDP_POPP_DOCUMENT_LIBRARY/Public,,doc,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/PSU_PSU Intranet_Guidelines on Use of Armed Security Sevices From a PSC IASMN.doc
300,355;#Procurement,,English,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/,PSU_PSU Intranet_Procurement Strategy Final English 2015.pdf,,Madhubabu Gumma,<a href='/_Layouts/15/POPPOpenDoc.aspx?ID=POPP-11-300'>POPP-11-300</a>,Template,True,Approved,2016-06-09 4:35,,,,Item,UNDP_POPP_DOCUMENT_LIBRARY/Public,,pdf,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/PSU_PSU Intranet_Procurement Strategy Final English 2015.pdf
301,355;#Procurement,,English,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/,PSU_PSU Intranet_Public Security Companies (PSCs) Policy IASMN.doc,,Madhubabu Gumma,<a href='/_Layouts/15/POPPOpenDoc.aspx?ID=POPP-11-301'>POPP-11-301</a>,Template,True,Approved,2016-06-09 4:35,,,,Item,UNDP_POPP_DOCUMENT_LIBRARY/Public,,doc,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/PSU_PSU Intranet_Public Security Companies (PSCs) Policy IASMN.doc
302,355;#Procurement,,English,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/,PSU_PSU Intranet_Public Security Companies (PSCs) Statement of Works IASMN.doc,,Madhubabu Gumma,<a href='/_Layouts/15/POPPOpenDoc.aspx?ID=POPP-11-302'>POPP-11-302</a>,Template,True,Approved,2016-06-09 4:35,,,,Item,UNDP_POPP_DOCUMENT_LIBRARY/Public,,doc,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/PSU_PSU Intranet_Public Security Companies (PSCs) Statement of Works IASMN.doc
296,355;#Procurement,,English,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/,PSU_Procurement Strategies and Planning_IPSAS Requisition Plan.doc,,Madhubabu Gumma,<a href='/_Layouts/15/POPPOpenDoc.aspx?ID=POPP-11-296'>POPP-11-296</a>,Template,True,Approved,2016-06-09 4:35,,,,Item,UNDP_POPP_DOCUMENT_LIBRARY/Public,,doc,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/PSU_Procurement Strategies and Planning_IPSAS Requisition Plan.doc
1751,355;#Procurement,,English,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/,PSU_Long Term Agreement_Guidance Note on LTA Policy.docx,False,Madhubabu Gumma,<a href='/_Layouts/15/POPPOpenDoc.aspx?ID=POPP-11-1751'>POPP-11-1751</a>,Template,True,Approved,2016-06-09 4:35,,,,Item,UNDP_POPP_DOCUMENT_LIBRARY/Public,,docx,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/PSU_Long Term Agreement_Guidance Note on LTA Policy.docx
1752,355;#Procurement,,English,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/,PSU_Long Term Agreement_Annex I - Long Term Agreement Information Summary Form.docx,False,Madhubabu Gumma,<a href='/_Layouts/15/POPPOpenDoc.aspx?ID=POPP-11-1752'>POPP-11-1752</a>,Template,True,Approved,2016-06-09 4:35,,,,Item,UNDP_POPP_DOCUMENT_LIBRARY/Public,,docx,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/PSU_Long Term Agreement_Annex I - Long Term Agreement Information Summary Form.docx
1574,355;#Procurement,,English,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/,PSU_Innovation_CSO engagement and E-tendering_CollaborativeAdvantageAnalysisTemplate revised April 2015.docx,False,Madhubabu Gumma,<a href='/_Layouts/15/POPPOpenDoc.aspx?ID=POPP-11-1574'>POPP-11-1574</a>,Template,True,Approved,2016-06-09 4:35,,,,Item,UNDP_POPP_DOCUMENT_LIBRARY/Public,,docx,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/PSU_Innovation_CSO engagement and E-tendering_CollaborativeAdvantageAnalysisTemplate revised April 2015.docx
289,355;#Procurement,,English,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/,PSU_Individual Contract_UNSG Bulletin on Post Employment Restriction.pdf,,Madhubabu Gumma,<a href='/_Layouts/15/POPPOpenDoc.aspx?ID=POPP-11-289'>POPP-11-289</a>,Template,True,Approved,2016-06-09 4:35,,,,Item,UNDP_POPP_DOCUMENT_LIBRARY/Public,,pdf,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/PSU_Individual Contract_UNSG Bulletin on Post Employment Restriction.pdf
290,355;#Procurement,,English,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/,PSU_Individual Contractor_Letter of Intent - English.doc,,Madhubabu Gumma,<a href='/_Layouts/15/POPPOpenDoc.aspx?ID=POPP-11-290'>POPP-11-290</a>,Template,True,Approved,2016-06-09 4:35,,,,Item,UNDP_POPP_DOCUMENT_LIBRARY/Public,,doc,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/PSU_Individual Contractor_Letter of Intent - English.doc
281,355;#Procurement,,English,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/,PSU_Evaluation of Offers_Evaluation Form for RFQ.docm,False,Madhubabu Gumma,<a href='/_Layouts/15/POPPOpenDoc.aspx?ID=POPP-11-281'>POPP-11-281</a>,Template,True,Approved,2016-06-09 4:35,,,,Item,UNDP_POPP_DOCUMENT_LIBRARY/Public,,docm,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/PSU_Evaluation of Offers_Evaluation Form for RFQ.docm
282,355;#Procurement,,English,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/,PSU_Evaluation of Offers_Evaluation Template For Combined Scoring  Method.xlsx,False,Madhubabu Gumma,<a href='/_Layouts/15/POPPOpenDoc.aspx?ID=POPP-11-282'>POPP-11-282</a>,Template,True,Approved,2016-06-09 4:35,,,,Item,UNDP_POPP_DOCUMENT_LIBRARY/Public,,xlsx,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/PSU_Evaluation of Offers_Evaluation Template For Combined Scoring  Method.xlsx
283,355;#Procurement,,English,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/,PSU_Evaluation of Offers_Evaluation Template for Lowest Priced Offer.xlsx,False,Madhubabu Gumma,<a href='/_Layouts/15/POPPOpenDoc.aspx?ID=POPP-11-283'>POPP-11-283</a>,Template,True,Approved,2016-06-09 4:35,,,,Item,UNDP_POPP_DOCUMENT_LIBRARY/Public,,xlsx,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/PSU_Evaluation of Offers_Evaluation Template for Lowest Priced Offer.xlsx
276,355;#Procurement,,English,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/,PSU_Evaluation of Offers_Declaration of Impartiality and Confidentiality Evaluation Team.docx,False,Madhubabu Gumma,<a href='/_Layouts/15/POPPOpenDoc.aspx?ID=POPP-11-276'>POPP-11-276</a>,Template,True,Approved,2016-06-09 4:35,,,,Item,UNDP_POPP_DOCUMENT_LIBRARY/Public,,docx,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/PSU_Evaluation of Offers_Declaration of Impartiality and Confidentiality Evaluation Team.docx
278,355;#Procurement,,English,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/,PSU_Evaluation of Offers_Evaluation Criteria.doc,,Madhubabu Gumma,<a href='/_Layouts/15/POPPOpenDoc.aspx?ID=POPP-11-278'>POPP-11-278</a>,Template,True,Approved,2016-06-09 4:35,,,,Item,UNDP_POPP_DOCUMENT_LIBRARY/Public,,doc,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/PSU_Evaluation of Offers_Evaluation Criteria.doc
279,355;#Procurement,,English,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/,PSU_Evaluation of Offers_Evaluation Form for Direct Contracting.docm,False,Madhubabu Gumma,<a href='/_Layouts/15/POPPOpenDoc.aspx?ID=POPP-11-279'>POPP-11-279</a>,Template,True,Approved,2016-06-09 4:35,,,,Item,UNDP_POPP_DOCUMENT_LIBRARY/Public,,docm,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/PSU_Evaluation of Offers_Evaluation Form for Direct Contracting.docm
280,355;#Procurement,,English,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/,PSU_Evaluation of Offers_Evaluation Form for ITB and RFP.docm,False,Madhubabu Gumma,<a href='/_Layouts/15/POPPOpenDoc.aspx?ID=POPP-11-280'>POPP-11-280</a>,Template,True,Approved,2016-06-09 4:35,,,,Item,UNDP_POPP_DOCUMENT_LIBRARY/Public,,docm,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/PSU_Evaluation of Offers_Evaluation Form for ITB and RFP.docm
270,355;#Procurement,,English,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/,PSU_Evaluation of Offers_Bid Opening Record.doc,,Madhubabu Gumma,<a href='/_Layouts/15/POPPOpenDoc.aspx?ID=POPP-11-270'>POPP-11-270</a>,Template,True,Approved,2016-06-09 4:35,,,,Item,UNDP_POPP_DOCUMENT_LIBRARY/Public,,doc,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/PSU_Evaluation of Offers_Bid Opening Record.doc
266,355;#Procurement,,English,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/,PSU_Contract Management_Payment and Taxes_Certification of Payment Form.docx,False,Madhubabu Gumma,<a href='/_Layouts/15/POPPOpenDoc.aspx?ID=POPP-11-266'>POPP-11-266</a>,Template,True,Approved,2016-06-09 4:35,,,,Item,UNDP_POPP_DOCUMENT_LIBRARY/Public,,docx,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/PSU_Contract Management_Payment and Taxes_Certification of Payment Form.docx
269,355;#Procurement,,English,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/,PSU_Evaluation and Comparison of Offers_Contractor Evaluation Form.xlsx,False,Madhubabu Gumma,<a href='/_Layouts/15/POPPOpenDoc.aspx?ID=POPP-11-269'>POPP-11-269</a>,Template,True,Approved,2016-06-09 4:35,,,,Item,UNDP_POPP_DOCUMENT_LIBRARY/Public,,xlsx,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/PSU_Evaluation and Comparison of Offers_Contractor Evaluation Form.xlsx
259,355;#Procurement,,English,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/,PSU_Award of Contract_Public Security Companies Model Contract IASMN.doc,,Madhubabu Gumma,<a href='/_Layouts/15/POPPOpenDoc.aspx?ID=POPP-11-259'>POPP-11-259</a>,Template,True,Approved,2016-06-09 4:35,,,,Item,UNDP_POPP_DOCUMENT_LIBRARY/Public,,doc,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/PSU_Award of Contract_Public Security Companies Model Contract IASMN.doc
263,355;#Procurement,,English,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/,PSU_Award of Contract_UNDP_PSO-AR_v5_WEB.pdf,,Madhubabu Gumma,<a href='/_Layouts/15/POPPOpenDoc.aspx?ID=POPP-11-263'>POPP-11-263</a>,Template,True,Approved,2016-06-09 4:35,,,,Item,UNDP_POPP_DOCUMENT_LIBRARY/Public,,pdf,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/PSU_Award of Contract_UNDP_PSO-AR_v5_WEB.pdf
